server_id,timestamp,request_count,unique_ips,avg_response_time,median_response_time,p95_response_time,p99_response_time,max_response_time,std_response_time,error_rate_5xx,error_rate_4xx,success_rate,avg_bytes_sent,total_bytes_sent,bot_ratio,mobile_ratio,desktop_ratio,api_ratio,static_ratio,auth_ratio,get_ratio,post_ratio,hour,is_weekend,is_business_hours,is_anomaly,anomaly_type
2,2024-01-24 12:10:00,1.0,1.0,341.0,341.0,341.0,341.0,341.0,0.0,0.0,0.0,1.0,33464.0,33464.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
2,2024-01-24 12:30:00,1.0,1.0,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,1.0,2975.0,2975.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
2,2024-01-24 13:00:00,1.0,1.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,1.0,21465.0,21465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-24 13:10:00,1.0,1.0,69.0,69.0,69.0,69.0,69.0,0.0,0.0,0.0,1.0,4521.0,4521.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-24 14:15:00,1.0,1.0,225.0,225.0,225.0,225.0,225.0,0.0,0.0,0.0,1.0,683.0,683.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-24 14:20:00,1.0,1.0,832.0,832.0,832.0,832.0,832.0,0.0,0.0,0.0,1.0,2331.0,2331.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-24 14:25:00,1.0,1.0,305.0,305.0,305.0,305.0,305.0,0.0,0.0,0.0,1.0,624.0,624.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-24 14:50:00,1.0,1.0,183.0,183.0,183.0,183.0,183.0,0.0,0.0,0.0,1.0,2807.0,2807.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0,normal
2,2024-01-24 15:00:00,1.0,1.0,122.0,122.0,122.0,122.0,122.0,0.0,0.0,0.0,1.0,84510.0,84510.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
2,2024-01-24 15:10:00,1.0,1.0,81.0,81.0,81.0,81.0,81.0,0.0,0.0,0.0,1.0,2892.0,2892.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
2,2024-01-24 16:40:00,1.0,1.0,265.0,265.0,265.0,265.0,265.0,0.0,0.0,0.0,1.0,10359.0,10359.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-24 16:45:00,1.0,1.0,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,1.0,1900.0,1900.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-24 17:00:00,1.0,1.0,379.0,379.0,379.0,379.0,379.0,0.0,0.0,0.0,1.0,1357.0,1357.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0,normal
2,2024-01-24 17:05:00,1.0,1.0,761.0,761.0,761.0,761.0,761.0,0.0,0.0,1.0,0.0,1296.0,1296.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,0,normal
2,2024-01-24 17:20:00,1.0,1.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,20615.0,20615.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0,normal
2,2024-01-24 18:55:00,1.0,1.0,39.0,39.0,39.0,39.0,39.0,0.0,1.0,0.0,0.0,7782.0,7782.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,1,error_spike
2,2024-01-24 19:05:00,1.0,1.0,83.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,1.0,3106.0,3106.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0,normal
2,2024-01-24 19:10:00,1.0,1.0,81.0,81.0,81.0,81.0,81.0,0.0,0.0,0.0,1.0,1126.0,1126.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0,normal
2,2024-01-24 19:15:00,1.0,1.0,593.0,593.0,593.0,593.0,593.0,0.0,0.0,0.0,1.0,9764.0,9764.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0,normal
2,2024-01-24 19:50:00,1.0,1.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,1.0,15971.0,15971.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,0,normal
2,2024-01-24 21:50:00,1.0,1.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,1.0,1578.0,1578.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0,normal
2,2024-01-24 22:15:00,1.0,1.0,119.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,1.0,447.0,447.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0,normal
2,2024-01-24 22:45:00,1.0,1.0,409.0,409.0,409.0,409.0,409.0,0.0,0.0,0.0,1.0,1620.0,1620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0,normal
2,2024-01-25 02:10:00,1.0,1.0,137.0,137.0,137.0,137.0,137.0,0.0,0.0,0.0,1.0,236.0,236.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,normal
2,2024-01-25 04:10:00,1.0,1.0,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,1.0,784.0,784.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0,normal
2,2024-01-25 05:25:00,1.0,1.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,1.0,6583.0,6583.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0,normal
2,2024-01-25 05:30:00,1.0,1.0,201.0,201.0,201.0,201.0,201.0,0.0,0.0,1.0,0.0,8938.0,8938.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0,normal
2,2024-01-25 07:15:00,1.0,1.0,119.0,119.0,119.0,119.0,119.0,0.0,0.0,1.0,0.0,1729.0,1729.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0,normal
2,2024-01-25 07:55:00,1.0,1.0,118.0,118.0,118.0,118.0,118.0,0.0,0.0,0.0,1.0,42358.0,42358.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0,normal
2,2024-01-25 08:15:00,1.0,1.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,1.0,14999.0,14999.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
2,2024-01-25 08:20:00,1.0,1.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,1.0,1927.0,1927.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,normal
2,2024-01-25 08:25:00,1.0,1.0,737.0,737.0,737.0,737.0,737.0,0.0,0.0,0.0,1.0,24516.0,24516.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
2,2024-01-25 08:30:00,1.0,1.0,65.0,65.0,65.0,65.0,65.0,0.0,0.0,1.0,0.0,1175.0,1175.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
2,2024-01-25 08:40:00,1.0,1.0,106.0,106.0,106.0,106.0,106.0,0.0,0.0,0.0,1.0,11630.0,11630.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,normal
2,2024-01-25 09:00:00,1.0,1.0,141.0,141.0,141.0,141.0,141.0,0.0,0.0,0.0,1.0,9897.0,9897.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-25 09:05:00,2.0,2.0,62.0,62.0,66.5,66.9,67.0,7.0710678118654755,0.0,0.0,1.0,6494.5,12989.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,9.0,0.0,1.0,0,normal
2,2024-01-25 09:25:00,1.0,1.0,55.0,55.0,55.0,55.0,55.0,0.0,0.0,0.0,1.0,2760.0,2760.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-25 09:35:00,2.0,2.0,187.5,187.5,344.54999999999995,358.51,362.0,246.7802666341051,0.0,0.0,1.0,2397.5,4795.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-25 09:55:00,1.0,1.0,101.0,101.0,101.0,101.0,101.0,0.0,0.0,0.0,1.0,2147.0,2147.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-25 10:05:00,1.0,1.0,572.0,572.0,572.0,572.0,572.0,0.0,0.0,0.0,1.0,7805.0,7805.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-25 10:30:00,1.0,1.0,507.0,507.0,507.0,507.0,507.0,0.0,0.0,0.0,1.0,3582.0,3582.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-25 10:35:00,1.0,1.0,77.0,77.0,77.0,77.0,77.0,0.0,0.0,0.0,1.0,9263.0,9263.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-25 10:45:00,2.0,2.0,40.0,40.0,63.4,65.48,66.0,36.76955262170047,0.0,0.0,0.5,1910.5,3821.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-25 10:50:00,1.0,1.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,1.0,2574.0,2574.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-25 10:55:00,1.0,1.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,1.0,662.0,662.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-25 11:05:00,1.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,1.0,0.0,1315.0,1315.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-25 11:25:00,1.0,1.0,94.0,94.0,94.0,94.0,94.0,0.0,0.0,0.0,1.0,3447.0,3447.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-25 11:30:00,2.0,2.0,65.5,65.5,81.25,82.65,83.0,24.748737341529164,0.0,0.0,1.0,11214.5,22429.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,11.0,0.0,1.0,0,normal
2,2024-01-25 12:00:00,1.0,1.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,1.0,485.0,485.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
2,2024-01-25 12:25:00,1.0,1.0,103.0,103.0,103.0,103.0,103.0,0.0,0.0,0.0,1.0,592.0,592.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
2,2024-01-25 12:45:00,1.0,1.0,168.0,168.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,2646.0,2646.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0,normal
2,2024-01-25 13:25:00,1.0,1.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,1.0,0.0,1930.0,1930.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0,normal
2,2024-01-25 13:40:00,1.0,1.0,64.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,1.0,1726.0,1726.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0,normal
2,2024-01-25 13:50:00,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,10664.0,10664.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-25 14:05:00,1.0,1.0,326.0,326.0,326.0,326.0,326.0,0.0,0.0,0.0,1.0,466.0,466.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-25 14:30:00,1.0,1.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,1.0,299.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-25 14:40:00,1.0,1.0,163.0,163.0,163.0,163.0,163.0,0.0,0.0,0.0,1.0,1240.0,1240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0,normal
2,2024-01-25 15:00:00,1.0,1.0,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,1.0,17355.0,17355.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,1.0,0,normal
2,2024-01-25 16:00:00,1.0,1.0,407.0,407.0,407.0,407.0,407.0,0.0,0.0,0.0,1.0,8786.0,8786.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-25 16:05:00,1.0,1.0,84.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,1.0,670.0,670.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-25 16:10:00,1.0,1.0,163.0,163.0,163.0,163.0,163.0,0.0,0.0,0.0,1.0,2420.0,2420.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-25 16:25:00,1.0,1.0,423.0,423.0,423.0,423.0,423.0,0.0,0.0,1.0,0.0,404.0,404.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-25 17:30:00,1.0,1.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,1.0,5454.0,5454.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0,normal
2,2024-01-25 17:35:00,1.0,1.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,7703.0,7703.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0,normal
2,2024-01-25 17:40:00,1.0,1.0,53.0,53.0,53.0,53.0,53.0,0.0,0.0,0.0,1.0,759.0,759.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0,normal
2,2024-01-25 17:45:00,1.0,1.0,113.0,113.0,113.0,113.0,113.0,0.0,0.0,0.0,1.0,4896.0,4896.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,1.0,0,normal
2,2024-01-25 18:20:00,1.0,1.0,269.0,269.0,269.0,269.0,269.0,0.0,0.0,0.0,1.0,2418.0,2418.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,0,normal
2,2024-01-25 18:40:00,1.0,1.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,1.0,765.0,765.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0,normal
2,2024-01-25 19:35:00,1.0,1.0,205.0,205.0,205.0,205.0,205.0,0.0,0.0,0.0,1.0,23473.0,23473.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0,normal
2,2024-01-25 21:05:00,1.0,1.0,189.0,189.0,189.0,189.0,189.0,0.0,0.0,0.0,1.0,943.0,943.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0,normal
2,2024-01-25 21:30:00,1.0,1.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,1.0,27558.0,27558.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0,normal
2,2024-01-25 22:50:00,1.0,1.0,398.0,398.0,398.0,398.0,398.0,0.0,0.0,0.0,0.0,10734.0,10734.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0,normal
2,2024-01-26 00:45:00,1.0,1.0,316.0,316.0,316.0,316.0,316.0,0.0,0.0,0.0,1.0,707.0,707.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,normal
2,2024-01-26 02:25:00,1.0,1.0,80.0,80.0,80.0,80.0,80.0,0.0,0.0,1.0,0.0,11372.0,11372.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,normal
2,2024-01-26 04:25:00,1.0,1.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,6566.0,6566.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0,normal
2,2024-01-26 05:30:00,1.0,1.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4199.0,4199.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0,normal
2,2024-01-26 07:00:00,1.0,1.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,1.0,0.0,9132.0,9132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0,normal
2,2024-01-26 07:15:00,1.0,1.0,162.0,162.0,162.0,162.0,162.0,0.0,0.0,0.0,1.0,242.0,242.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0,normal
2,2024-01-26 07:45:00,1.0,1.0,1452.0,1452.0,1452.0,1452.0,1452.0,0.0,0.0,0.0,1.0,1004.0,1004.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,normal
2,2024-01-26 07:55:00,1.0,1.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,1.0,26942.0,26942.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,normal
2,2024-01-26 08:05:00,1.0,1.0,195.0,195.0,195.0,195.0,195.0,0.0,0.0,0.0,1.0,1166.0,1166.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0,normal
2,2024-01-26 08:30:00,1.0,1.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,1.0,3867.0,3867.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
2,2024-01-26 08:50:00,1.0,1.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,45948.0,45948.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0,normal
2,2024-01-26 09:20:00,1.0,1.0,132.0,132.0,132.0,132.0,132.0,0.0,0.0,0.0,1.0,11117.0,11117.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-26 09:35:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,1.0,797.0,797.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-26 09:50:00,1.0,1.0,43.0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,1.0,17433.0,17433.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0,normal
2,2024-01-26 10:15:00,1.0,1.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,1.0,356.0,356.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0,normal
2,2024-01-26 10:20:00,1.0,1.0,151.0,151.0,151.0,151.0,151.0,0.0,0.0,0.0,1.0,130.0,130.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,0,normal
2,2024-01-26 10:25:00,1.0,1.0,146.0,146.0,146.0,146.0,146.0,0.0,0.0,1.0,0.0,22885.0,22885.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-26 10:30:00,1.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,12369.0,12369.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-26 10:45:00,1.0,1.0,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,1.0,1842.0,1842.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0,0,normal
2,2024-01-26 10:50:00,1.0,1.0,154.0,154.0,154.0,154.0,154.0,0.0,0.0,1.0,0.0,5443.0,5443.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0,normal
2,2024-01-26 11:00:00,1.0,1.0,248.0,248.0,248.0,248.0,248.0,0.0,0.0,0.0,1.0,7255.0,7255.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-26 11:10:00,1.0,1.0,63.0,63.0,63.0,63.0,63.0,0.0,0.0,0.0,1.0,1164.0,1164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0,normal
2,2024-01-26 11:15:00,1.0,1.0,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,1.0,23254.0,23254.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-26 11:20:00,1.0,1.0,259.0,259.0,259.0,259.0,259.0,0.0,0.0,0.0,1.0,9977.0,9977.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-26 11:25:00,1.0,1.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,1.0,7729.0,7729.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-26 11:55:00,2.0,2.0,397.5,397.5,418.65,420.53,421.0,33.23401871576773,0.0,0.5,0.5,12135.5,24271.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0,normal
2,2024-01-26 12:35:00,1.0,1.0,294.0,294.0,294.0,294.0,294.0,0.0,0.0,0.0,1.0,436.0,436.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
2,2024-01-26 12:50:00,1.0,1.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,1.0,65360.0,65360.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0,normal
2,2024-01-26 13:00:00,1.0,1.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,1.0,6494.0,6494.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 13:05:00,1.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,1.0,2500.0,2500.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 13:10:00,1.0,1.0,85.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,1.0,783.0,783.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 13:20:00,2.0,2.0,238.0,238.0,308.2,314.44,316.0,110.30865786510141,0.0,0.0,1.0,2342.0,4684.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,13.0,0.0,1.0,0,normal
2,2024-01-26 13:30:00,1.0,1.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,8750.0,8750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 13:35:00,1.0,1.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,1.0,1288.0,1288.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 13:45:00,1.0,1.0,84.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,1.0,4760.0,4760.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 13:55:00,1.0,1.0,204.0,204.0,204.0,204.0,204.0,0.0,0.0,0.0,0.0,51553.0,51553.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0,normal
2,2024-01-26 14:20:00,1.0,1.0,47.0,47.0,47.0,47.0,47.0,0.0,0.0,0.0,1.0,9580.0,9580.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-26 14:25:00,1.0,1.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,1.0,6022.0,6022.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,1.0,0,normal
2,2024-01-26 14:55:00,1.0,1.0,170.0,170.0,170.0,170.0,170.0,0.0,0.0,0.0,1.0,647.0,647.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0,normal
2,2024-01-26 15:05:00,1.0,1.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,1.0,1174.0,1174.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0,normal
2,2024-01-26 15:30:00,1.0,1.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0.0,1.0,5084.0,5084.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
2,2024-01-26 15:40:00,1.0,1.0,641.0,641.0,641.0,641.0,641.0,0.0,0.0,0.0,1.0,425.0,425.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
2,2024-01-26 15:45:00,1.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,1.0,1297.0,1297.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0,normal
2,2024-01-26 16:25:00,1.0,1.0,78.0,78.0,78.0,78.0,78.0,0.0,0.0,0.0,1.0,3010.0,3010.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0,normal
2,2024-01-26 16:40:00,1.0,1.0,159.0,159.0,159.0,159.0,159.0,0.0,0.0,0.0,1.0,179.0,179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0,normal
